"id","commision","net_sales"
14764,6,15
25907,17.82,29.7
40061,9.75,39
39408,0,26
29748,0,10
47646,0,28
20292,12.4,31
43812,0,20
15241,0,0
55157,5,0
6291,0,10
23498,0,51
36303,5.94,9.9
16095,0,12
10575,9.57,29
41421,5.25,21
58363,6.63,0
49873,1.12,3.99
39167,9.1,26
20395,0,20
26154,0,26
24678,0,38
42063,11.88,19.8
2323,0,15
45396,0,39
37750,8.5,34
20341,5.85,23.4
43734,0,94.75
41075,5.94,9.9
51806,27.55,94.75
60671,0,37
1821,0,0
43253,0,88
56607,0,80
17784,17.82,29.7
26234,5.94,9.9
31295,0,11
33407,7.05,28.2
14972,27.55,59.4
2248,0,68
1568,6.3,18
10759,27.55,0
61265,27.55,94.75
58343,12.95,37
55862,0,10
41492,0,66
57131,1.51,5.4
52672,0,20
13823,0,10
31782,0.05,0.19
4157,0,29
18833,0,25
56489,5,20
45490,0,31
49657,0,55
42123,0,21
54763,27.55,94.75
56721,0,20
29264,0,94.75
32715,6.25,25
59880,0,68
8238,0,13
13579,6.94,27.75
7223,0,53
62441,0,20
8180,0,59
44618,27.55,94.75
47045,0,80
60279,27.55,94.75
11102,0,35
21474,17.82,29.7
45087,1.63,5.8
5400,0,13
13803,0,28
22454,22.05,63
53060,0,54
45135,9.75,39
29668,23.76,39.6
18962,0,25
59994,9.1,26
46705,9.1,26
39878,5.25,21
3205,27.55,0
6711,27.55,94.75
2895,9.57,29
53404,0,20
61625,9.1,26
13204,6,24
9445,0,20
33195,3.38,13.5
20378,0,22
48144,0,22
35839,12.25,35
42196,5,20
33669,0,20
58692,0,17
47223,6.75,27
55264,0,14
20139,0,27
2848,0,11
23221,0,80
51157,27.55,94.75
59181,27.55,49.5
45299,27.55,94.75
60725,27.55,94.75
43329,9.2,23
58953,3.85,11.01
28215,0,44
25018,0,23
49002,17.82,0
23640,0,20
20037,0,20
21564,0,28
60856,12.4,31
52806,16.75,67
30360,0,20
47641,0,46
5456,27.55,49.5
35882,8.38,33.5
23222,0,37
47190,10.5,30
1304,0,16
63012,0,50
9899,15.75,45
8072,0,23
42732,0,64
36544,0,94.75
38025,0,65
41067,8.38,33.5
26268,0,16
32144,0,11
57142,12.25,35
63100,4,16
381,7.7,22
1684,0,36
34157,19.6,56
17212,0,11
7106,27.55,59.4
48619,9.57,29
46999,0,20
39658,6.3,18
49437,27.55,49.5
34429,0,33
61016,24.38,37.5
62364,9.1,26
27502,0,80
13655,0,10
41205,6,15
17089,0,34
32794,0,68
44719,12.25,35
55935,11.88,19.8
38805,15.88,63.5
30735,27.55,89.1
46623,0,10
16316,0,20
8135,0,94.75
57592,0,33
58897,0,21
32832,6.3,18
41584,12.54,33
57208,0,23
25710,0,20
13784,0,52
50401,0,20
30377,0,80
54969,6.63,26.5
45453,0,10
28471,6.3,18
15156,0,20
35738,0,50
27925,23.76,39.6
5200,0,25
30139,16.5,50
46715,5,20
60805,0,20
772,13.31,53.25
50400,0,33
48886,0,43
61846,13.25,53
46313,23.76,39.6
50820,0,20
11409,6.3,18
40051,9.1,26
37899,6.3,18
8720,20.3,58
56848,8.38,33.5
23974,27.55,0
13369,0,10
30906,17.82,29.7
4073,27.55,94.75
11717,0,34
11168,14,40
62645,0,63
16445,0,25
37670,0,75
39003,27.55,94.75
14819,11.88,19.8
349,0,10
22556,0,29
10463,0,25
44958,27.55,94.75
42719,0,20
57334,4,16
54989,27.55,94.75
5709,0,16
55965,0,35
10651,0,33
15164,0,47
23852,0,21
46317,17.82,0
26343,12.25,35
24636,0,28
22429,0,10
47331,0,20
32515,27.55,94.75
54776,27.55,94.75
22251,0,13
46279,5.63,22.5
12351,0,42
15576,0,20
3762,5.53,22.1
24192,27.55,89.1
2486,0,20
22896,27.55,0
54693,17.23,26.5
7549,0,21
33428,21.13,84.5
24306,0,24
40966,0,32
6757,0,20
62813,7.25,29
63040,0,23
37341,23.76,39.6
9632,0,10
25136,20.3,58
37130,10.5,42
36952,27.55,94.75
55746,15.5,62
51988,0,48
56437,17.23,26.5
27675,0,14
18646,0,20
26084,27.55,49.5
4003,0,41
5327,17.82,29.7
13205,6.94,27.75
29283,0,20
38281,7.38,29.5
17024,15.75,45
23745,0.34,1.22
60855,27.55,94.75
9371,0,10
21116,0,15
29625,4.63,18.5
7036,0,55
53097,14.44,38
25367,0,32
35366,0,80
9744,0,20
37374,0,56
23844,0,23
49352,1.88,6.69
35315,0,59
53249,0,80
30184,17.82,0
766,9.57,29
10901,0,0
702,0,10
16211,0,53
1623,0,77
22539,0,34
47353,0.94,3.34
23703,0,39
9468,4.05,16.2
11278,0,20
20028,0,15
30757,0,41
50833,0,77
56432,27.55,94.75
52748,0,15
23131,27.55,59.4
41520,0,10
31642,3.38,13.5
9236,9.1,26
50034,27.55,94.75
12814,0,45
51275,0,29
3853,0,80
50672,0,20
22174,11.88,19.8
61533,0,34
47242,27.55,94.75
63008,0,29
1879,0,13
40296,0,43
49575,9.75,39
22103,0,21
51052,0,11
34753,4.25,17
27915,27.55,79.2
43924,0,48
30718,23.76,39.6
31648,3.38,13.5
52999,27.55,79.2
61914,0,39
28030,0,25
49658,0,31
43897,27.55,89.1
16734,0,14
47925,0,16
54438,0,10
56156,17.82,29.7
47587,5.63,22.5
507,0,32
58961,4,16
10836,0,30
56068,16.25,25
8507,6.3,18
697,0,10
56742,0,88
28987,0,26
19107,0,10
49055,0,94.75
52013,23.73,36.5
46335,27.55,49.5
17884,0,80
20715,0,20
61738,0,50
51679,17.82,29.7
3858,0,19
4581,0,37
1542,0,46
18630,0,27
13689,0,56
40241,27.55,79.2
50602,0,26
34382,23.4,93.6
23697,0,11
32953,0,62
43375,14.13,56.5
6257,0,20
3156,15.6,39
61323,0,48
3377,0,80
22336,11.75,47
26356,23.45,67
16512,0,27
46077,22.13,88.5
6184,7.7,22
36555,12.25,35
33143,0,15
39055,0,20
18610,0,29
7770,0,29
51268,0,76
40240,27.55,59.4
24802,0,35
28649,0,14
26209,4.39,17.55
48885,0,18
26322,12.4,31
41929,0,27
8708,6.3,18
51652,9.75,39
1606,27.55,59.4
21065,0,13
16277,0,25
33453,27.55,79.2
5442,11.88,19.8
37953,27.55,49.5
44726,7.7,22
57516,10.5,30
47284,0,43
44937,5.63,22.5
48604,0.59,2.12
36327,0,32
32855,8.63,34.5
44211,7.7,22
26148,0,49
37863,0,45
24883,0,39
21960,27.55,94.75
53299,6,15
62252,11.88,19.8
30162,27.55,94.75
25671,27.55,49.5
55672,12.4,31
62164,0,24
47483,0,36
7203,0,10
17152,0,27
1801,0,20
51709,0,21
11045,0,20
20509,0,80
41892,0,31
50541,27.55,94.75
32478,0,20
4149,0,39
56987,5,20
36414,11.75,47
27400,0,10
46574,0,50
22538,0,94.75
33039,3.38,13.5
16801,27.55,69.3
40513,0,20
30350,0,70
2206,12.25,35
45336,9.75,39
41945,0,20
1247,0,21
34187,3.38,13.5
8336,27.55,94.75
41033,6.3,18
16926,0,63
36974,27.55,79.2
7009,0,30
42029,4,16
12139,0,25
13644,0,32
53451,0,31
47665,0,29
2774,0,20
42855,23.76,39.6
29048,9.1,26
56485,16.75,67
45641,0,31
33461,0,41
15360,0,30
58533,17.38,69.5
53625,27.55,49.5
21458,27.55,49.5
239,4.39,17.55
54025,27.55,94.75
31476,1.43,5.08
38121,3.75,15
17369,0,52
29911,0,10
46215,0,44
46402,0,14
24566,27.55,0
12538,0,20
16711,0,18
43509,27.55,94.75
38236,9.2,23
7351,0,13
42193,10,40
11861,0,26
55878,27.55,50.5
44015,9.1,0
11974,0,14
18370,0,31
55466,0,22
12023,0,69
13915,9.1,26
14790,9.57,29
4867,0,11
25318,27.55,49.5
890,0,10
44607,4,16
43746,0,52
44924,18,72
20180,0,68
17144,0,31
16137,6.3,18
23338,27.55,94.75
39000,4.63,18.5
53365,27.55,94.75
62201,27.55,50.5
35004,0,80
43187,12.25,35
3337,0,94.75
48218,4.8,19.2
48641,5.63,22.5
62770,10.5,30
53087,0,20
15495,6.3,18
53691,0,12
30208,0,79
24810,0,21
22079,0,19
21874,0,21
61813,7.7,22
42054,7.25,29
490,0,19
45575,27.55,94.75
34025,0,20
12182,0,15
27432,15.6,39
40437,0,34
50003,0,19
42456,0,65
30487,4.63,18.5
39656,7.7,22
50989,0,54
18988,9.1,26
6451,0,20
8031,0,39
5146,7.7,22
60277,27.55,94.75
51791,0,20
38388,0,10
32470,0,13
2794,0,10
31687,27.55,94.75
14591,17.82,29.7
54978,11.88,47.5
916,7.7,22
38587,0,30
48802,9.1,26
52776,7.7,22
34298,0,22
27013,0,17
29382,6,15
55716,6.75,27
26002,0,10
11116,0,23
58055,23.76,39.6
41390,1.23,4.38
19145,0,59
48536,0,80
29275,0,39
33092,0,27
17250,12.4,31
4907,2.62,9.33
42152,27.55,94.75
40666,0,22
20613,0,30
12335,0,41
55423,0,24
34574,6.3,18
6945,0,20
30555,0,20
62064,0,35
11502,0,94.75
34105,0,16
15298,5.55,22.2
7556,0,23
50938,9.57,29
40954,0,85
52552,0,37
50601,0,21
5284,0.49,1.77
24468,0,15
15183,0,31
19915,27.55,49.5
33304,0,18
10978,23.76,39.6
23146,0,24
25834,6.3,18
1453,0,21
46947,27.55,94.75
29444,27.55,94.75
54504,8.38,33.5
35230,15.88,63.5
13416,6.3,18
60346,0,24
15783,0,86
37261,0,20
40133,0,11
17917,0,17
10902,0,26
3367,0,80
20157,0,20
54055,0,65
61731,0,19
21024,0,46
60785,11.88,19.8
56794,0,89
37555,24.8,62
25885,27.55,69.3
36834,0,27
32699,5.88,23.5
46683,0,29
9874,7.7,22
20505,0,10
51101,6,15
54446,0,11
58236,23.76,39.6
1644,0,20
44263,27.55,0
16994,0,20
45180,0,94.75
7905,0,12
48680,0,24
6612,0,0
10876,0,69
14936,6.3,18
53036,0,22
63222,7.38,29.5
8922,6.3,18
6837,27.55,78
27956,0,20
20430,0,64
54809,0,81
49514,0,0
22025,0,30
7843,0,61
39554,0,94.75
5799,27.55,94.75
14527,0,35
14062,0,10
33771,20.3,58
23746,1.9,6.77
60789,23.76,39.6
61424,6.75,27
23996,0,34
46652,0,10
43164,0,16
35499,0,94.75
45637,0,10
30033,27.55,94.75
48874,0,94.75
14055,0,15
30648,9.1,26
46197,0,52
24395,27.55,0
41731,0,37
22804,0,13
50113,0,85
1609,17.82,29.7
43609,0,14
5035,0,10
6761,0,23
52965,27.55,94.75
41025,0.36,1.29
59648,12.25,35
33521,0,10
29953,0,20
12721,23.76,39.6
44183,0,20
61810,6.3,18
34148,6.3,0
55290,0,20
37479,17.82,29.7
39558,0,87
10173,6.3,18
44739,5.25,21
2216,27.55,94.75
11132,0,10
28474,7.7,22
17305,27.55,94.75
47850,0,94.75
20203,0,10
56217,0,0
50096,23.76,39.6
17436,0,23
31571,0,20
35282,0,58
8716,9.1,26
30047,0,23
49603,27.55,69.3
18990,7.7,22
43457,0,66
55852,0,68
53776,12.5,50
10837,0,30
7319,0,20
41160,0,16
11573,0,12
19048,27.55,59.4
50428,0,10
35011,0,0
34106,0,15
55863,0,51
48438,6.75,27
1197,27.55,83
58588,27.55,69.3
55352,10.15,29
55383,14.13,56.5
53490,0,15
32516,27.55,94.75
34726,9.1,26
59167,20.38,81.5
19950,0,30
10595,27.55,94.75
55131,6.3,18
31040,27.55,94.75
16871,0,20
5808,11.88,19.8
20904,0,20
61342,0,64
56655,6.3,18
31994,20.3,58
56267,6.75,27
12944,7.7,22
55044,0,20
15031,0,25
43800,0,13
39965,0,38
51544,0,20
18456,0,13
9425,0,10
12027,0,40
23798,17.82,29.7
25616,0,27
16964,0,10
33003,9.1,26
47068,0,38
27686,0,10
47804,27.55,69.3
28028,0,80
3649,0,62
18712,0,10
10702,0,10
51425,0,12
60064,27.55,94.75
54325,4.92,14.05
42166,9.1,26
26823,0,21
49166,20.3,58
48024,27.55,69.3
5603,27.55,69.3
33531,15.6,39
51017,0,25
39082,0,74
50847,0,10
8037,0,29
5121,0,30
34908,10.5,30
57436,0,11
35778,0,10
2897,9.57,29
38956,27.55,94.75
15485,12.4,31
34431,0,31
52868,0,38
54486,12.25,35
46161,0,56
59626,0,37
53755,9.1,26
20195,0,13
42595,10.5,30
16083,0,37
59747,0,20
50767,6.75,27
23588,27.55,94.75
50503,6.3,18
26518,14.25,57
76,0,10
2790,0,10
21926,7.7,22
33295,0,35
45252,0,46
26237,17.82,29.7
10014,0,64
20993,0,0
35715,27.55,69.3
57351,27.55,94.75
63187,11.55,33
9172,0,15
55260,0,24
378,12.25,35
38622,9.1,26
21224,0,32
61189,27.55,94.75
60706,0,10
12214,0,20
59632,0,20
128,23.76,39.6
25236,0,13
52986,23.76,39.6
51829,27.55,83
18880,0,33
26223,27.55,0
50745,10.5,30
37182,0,79
33968,13.38,53.5
24150,0,94.75
7232,0,20
1548,15.6,39
40280,0,71
22522,0,94.75
21005,0,20
32918,0,23
32554,0,30
39285,17.82,29.7
58540,14.13,56.5
16857,0,40
61365,0,20
13281,0,23
22617,14,40
12076,7.7,22
50866,0,16
28635,0,10
22409,0,74
4910,3.29,11.74
44791,27.55,69.3
41060,11.88,47.5
6508,0,11
30073,0,81
63226,27.55,94.75
17878,0,71
15932,6.3,18
41399,9.1,26
52954,22.13,88.5
51507,27.55,94.75
59595,0,42
12166,0,17
2696,6.3,18
39591,0,10
59849,27.55,0
48805,15.75,45
15038,0,23
24153,5.53,22.1
113,12.25,35
31541,27.55,94.75
19969,0,68
35920,0,47
17441,0,23
18237,0,45
4042,6.3,18
18971,0,33
1279,0,29
36863,0,10
45382,0,94.75
26834,0,29
2438,0,16
61474,27.55,0
61943,0,20
59406,17.82,29.7
52459,0,21
6668,0,80
41813,6.3,18
46681,0,20
55493,6,15
28869,0,24
14913,0,20
60208,12.25,35
57189,11.88,19.8
43598,0,22
6658,0,10
52040,15.75,45
49277,0,15
59833,10.5,42
9727,0,23
56654,7.7,22
15095,10.5,30
31321,0,65
52009,9.2,23
45283,6,15
13450,0,20
61586,27.55,94.75
43939,0,45
34100,0,22
6204,7.64,30.55
60013,10.5,30
37735,4.25,17
45875,17.82,29.7
63159,0,12
36430,27.55,94.75
51525,0,29
21869,0,10
16180,0,20
17057,27.55,59.4
14455,0,10
12301,0,20
17937,12.25,35
12434,15.6,39
59623,0,13
13388,0,42
17136,0,20
20811,0,28
39933,0,20
44646,0,88
49385,10.5,30
56634,17.23,26.5
28772,27.55,94.75
40656,0,20
21221,0,20
9021,0,10
57593,0,20
51888,27.55,69.3
15033,0,14
34791,27.55,59.4
31854,27.55,79.2
18439,0,15
35260,5.94,0
19892,27.55,94.75
17669,0,43
15149,27.55,69.3
54343,5,20
33019,9.57,29
1915,0,94.75
47354,2.56,9.13
4953,27.55,89.1
34082,0,10
39405,0,18
37075,22.04,58
43172,0,62
19665,27.55,49.5
14113,0,41
40940,0,38
38575,0,10
42679,27.55,94.75
56058,16.8,42
7527,0,20
6110,0,29
58473,0,80
1624,0,27
42377,4,16
54168,6.75,27
58215,5.63,22.5
40788,0,27
40742,12.25,35
14851,0,34
43588,0,17
50316,7.7,22
30313,23.76,39.6
5304,7.7,22
29154,0,70
38572,0,55
16845,0,33
55578,27.55,94.75
43593,0,10
36093,2.88,11.5
16757,2.2,7.84
34527,0,22
37122,7.13,28.5
39112,0,10
11827,0,13
17506,6,15
51947,0,24
3775,23.76,39.6
6354,0,10
15415,0,80
44975,5.94,9.9
41918,0,16
36429,27.55,94.75
59061,0,80
9346,0,35
21077,0,15
50657,0,14
46060,4,16
7993,0,94.75
38877,0,94.75
5472,0,20
10191,27.55,94.75
25619,0,20
7337,0,11
54502,8.38,33.5
16565,9.1,26
38841,11.88,19.8
4497,0,16
25053,0,31
15208,0,21
24243,0,20
41086,17.82,0
11506,0,32
26327,2,7.13
39992,0,80
37094,7.7,22
59294,0,10
45201,0,22
26757,0,94.75
54496,2.13,6.09
4051,27.55,94.75
23583,27.55,94.75
20361,27.55,69.3
56782,0,32
34980,0,46
50582,0,20
54825,0,50
35192,12.95,37
4797,0,29
36679,0,80
55149,27.55,94.75
31496,12.63,50.5
44499,0,20
27166,0,21
10028,0,94.75
56136,27.55,94.75
12901,0,20
14441,0,23
30248,0,80
2236,11.88,19.8
60112,0,65
10405,27.55,89.1
36224,6,15
3048,7.7,22
49667,0,10
36495,0,10
45137,9,36
46892,27.55,54.75
61536,0,20
7291,0,94.75
34081,0,56
30488,19.34,77.35
53310,6.3,18
16948,0,41
14246,0,23
11145,0,20
38159,0,28
38169,0,20
34577,27.55,87
25106,2.38,8.49
28036,0,31
47019,0,41
43671,5.63,22.5
24331,6,15
35801,0,56
51252,0,10
54408,0,21
16983,0,30
22379,0,20
54598,0,16
54816,0,61
63139,0,20
17719,12.54,33
34124,0,20
56821,0.45,1.61
47422,11.88,19.8
31196,18,72
41367,0,64
30066,0,90
16345,9.1,26
36065,7.7,22
31885,0,20
39661,9.57,29
26060,17.82,29.7
62161,0,52
25828,7.7,22
25704,0,20
169,0,20
38446,0.5,1.8
37806,0,25
27511,0,11
12030,0,37
55756,27.55,94.75
61947,0,20
60647,5.94,9.9
48628,4,16
46741,5.63,22.5
42150,6,15
13657,0,17
60144,0,16
34178,4.25,17
14084,0,56
6688,7.7,22
27646,0,32
19517,11.88,19.8
18362,0,52
43915,0,81
15177,0,94.75
40479,0,10
39125,0,18
56382,0,15
31692,27.55,49.5
17939,7.7,22
5649,0,20
32065,0,94.75
52306,0,17
10079,0,94.75
21395,0,20
6129,0,59
27751,17.82,29.7
8660,0,10
14691,0,38
26158,0,49
11549,0,10
54154,7.7,22
60912,27.55,49.5
19653,13.49,53.95
43162,0,10
37748,8.63,34.5
5479,0,20
59897,0,32
56685,14.13,56.5
33305,0,10
45347,27.55,94.75
51608,7.7,22
39875,8.38,33.5
18960,0,35
23323,4.39,17.55
30115,6,15
5474,0,26
61912,0,20
17893,0,10
1601,11.88,0
7586,0,27
13436,11.88,19.8
10049,0,14
37246,0,12
62407,14.38,57.5
60760,20.3,58
4658,0,10
48713,0,46
32622,23.76,0
5957,2.36,8.41
12699,8.81,35.25
29784,0,21
13228,27.55,49.5
12401,0,24
283,0,74
55461,0,18
18985,1.3,4.63
17456,0,23
52804,4,16
59938,0,10
62430,5.94,9.9
10001,0,37
42342,27.55,94.75
2402,0,43
47964,14,40
32313,0,13
57655,0,20
25844,14,40
56586,0,10
27454,12.25,35
7788,0,46
22616,12.25,35
53591,9.75,39
42558,7.7,22
38395,0,0
38035,0,10
30479,4.63,18.5
32972,0,20
14247,0,10
50868,0,23
60046,5.63,22.5
6320,0,27
29200,6.3,18
3257,0,10
56263,27.55,94.75
8872,0,0
42600,10.5,30
17122,0,20
31721,0,76
45906,0,84
5032,0,80
48248,17.82,29.7
25015,0,61
53081,0,16
59870,27.55,59.4
25468,11.88,0
30097,0,60
62264,0,21
35905,11.88,19.8
19817,0,19
29555,0,19
15200,0,37
18503,0,35
32982,0,10
39685,5.88,23.5
10691,0,10
34050,0,20
52222,27.55,69.3
9895,9.1,26
48683,0,94.75
52541,0,20
22914,11.88,19.8
50842,0,80
32724,27.55,49.5
39281,27.55,94.75
49963,0,32
41142,0,13
25250,0,20
17940,9.1,26
20632,0,24
18497,0,20
27239,0,20
51429,0,20
32747,5.94,0
33327,0,11
48305,0,94.75
35681,3.75,15
45070,0,29
34955,0,94.75
40470,0,10
62979,27.55,94.75
42520,0,22
9605,0,45
14905,0,12
42507,0,10
25455,27.55,94.75
1458,0,29
36930,3.38,13.5
47497,0,16
25469,17.82,29.7
25866,5.85,23.4
27773,27.55,49.5
37939,6.75,27
6686,7.7,22
56132,27.55,94.75
32934,0,27
24423,0,28
41129,0,10
45935,0,39
38305,15.88,63.5
40842,0,59
23265,0,23
3323,0,21
32843,11.13,44.5
3561,0,68
35075,15.88,63.5
47375,7.7,22
33182,2.88,11.5
35577,0,10
58112,0,26
11466,0,20
16785,27.55,59.4
1338,0,39
19907,17.82,29.7
33546,7.7,22
41831,10.5,30
43477,9.57,29
35599,0,58
53375,23.76,39.6
18453,0,10
9326,0,20
40825,0,11
22738,0,53
49280,0,29
25922,0,34
16005,0,94.75
15322,23.76,39.6
62237,12.13,48.5
55344,12.95,37
38870,0,23
53767,5,20
42207,9.75,39
19766,0,40
47501,0,14
31052,27.55,94.75
41170,0,10
26808,0,80
16876,0,94.75
61311,0,20
47565,6.75,27
7209,0,27
41200,12.4,31
21307,0,12
62009,27.55,94.75
38280,2.88,11.5
50507,27.55,94.75
32290,0,17
40545,27.55,94.75
38911,0,10
62451,0,20
55946,11.88,0
62225,8.38,33.5
9091,10.5,0
6492,0,10
12051,27.55,78
61721,0,28
44092,23.76,39.6
43913,0,20
24027,0,22
23908,0,0
58333,0,17
43079,11.88,19.8
47898,0,62
46627,0,10
26572,0,51
19652,20.64,82.55
26854,0,20
53429,0,36
48594,0,31
10916,9.2,23
29221,18,72
34829,0,28
52263,0,55
31255,0,20
44787,27.55,94.75
16902,0,34
37256,0,20
44078,27.55,59.4
12701,6.38,25.5
30594,0,0
60115,0,37
30630,0,20
50321,15.4,44
23280,10.5,30
28841,0,14
5268,0,80
52236,0,20
51854,18,72
10102,0,10
42210,27.55,94.75
41998,10.5,30
2165,0,29
3922,14.75,59
42684,0,57
37133,8.38,33.5
3194,6.38,25.5
11958,0,94.75
24132,7.7,22
8298,7.7,22
53920,6,15
16208,0,35
14708,0,17
57841,0,12
55786,27.55,0
9222,0,20
53536,7.7,22
1094,0,38
7785,0,20
8183,0,35
19319,12.4,31
15020,0,13
11031,0,94.75
40740,0.74,2.64
45322,8.38,33.5
59271,0,58
14744,0,10
23549,7.64,30.55
51474,4,16
31006,6.3,18
23905,0,80
12466,27.55,79.2
53439,0,33
15439,0,10
11935,0,20
56830,9.1,26
42861,23.76,39.6
35390,6,15
25707,0,20
13752,27.55,94.75
15998,0,94.75
25959,0,38
26581,0,57
61752,0,10
27500,0,43
42047,5.63,22.5
52608,9.75,39
28802,0,28
6967,0,58
33365,7.7,22
6074,0,24
9441,0,25
30389,0,15
1932,7.7,22
691,0,10
17035,11.75,47
12780,0,35
52823,27.55,94.75
23178,0,20
59777,0,68
42842,27.55,0
63309,3.25,11.58
56370,0,10
3099,0,37
30568,0,46
404,9.57,29
59597,0,45
45126,4.8,19.2
8710,7.7,22
26101,0,31
35238,27.55,94.75
15477,0,20
39053,0,32
23543,23.45,67
26503,6.3,18
44412,9.57,29
60427,8.38,33.5
17595,0,0
56463,9.1,26
61506,0,94.75
54604,0,12
48644,5.63,22.5
6172,9.1,26
10924,12.25,35
40399,27.55,89.1
48458,8.38,33.5
37259,0,26
31803,4.5,18
7949,17.82,29.7
25856,9.57,29
20712,0,30
37360,0,61
268,11.88,19.8
58224,5.63,22.5
57386,27.55,69.3
61404,15.4,44
6042,0,20
37865,0,10
15839,0,20
51251,0,80
31740,0,15
35146,0,10
27534,0,65
58568,27.55,94.75
23427,0,24
28056,7.7,22
16526,0,33
60312,0,20
13801,0,20
23001,0,10
8844,0,28
23546,27.55,94.75
21429,20.15,80.6
57451,0,10
22927,0,53
2337,20,50
26788,0,33
27591,19.34,77.35
25928,0,27
12864,0,80
31465,0,20
20082,9.1,26
11148,0,20
9007,0,35
62199,17.23,26.5
6868,5.85,23.4
34859,0,15
26552,27.55,89.1
9193,0,10
18598,0,25
58554,13.75,55
53408,0,64
11352,0,80
3739,0,26
31935,0,50
62089,27.55,44
34827,0,47
41283,0,0
62906,0,10
45311,17.38,69.5
59573,27.55,0
17091,0,79
12861,0,10
47201,10.5,30
34419,0,37
24761,27.55,94.75
47914,0,10
52277,0,29
45319,4,16
8949,17.82,29.7
55362,10,40
1248,0,27
36066,10.5,30
53796,27.55,94.75
47751,0.31,1.09
26940,17.82,29.7
26144,0,80
40811,0,80
15506,9.57,29
3258,0,14
51235,0,10
34766,27.55,94.75
34444,0,94.75
22158,27.55,94.75
45788,0,10
23711,0,30
62660,0,36
1372,6,15
43525,11.88,19.8
38685,11.88,19.8
54909,9.2,23
3260,0,29
25267,9.1,26
1517,0,17
13601,27.55,89.1
11131,0,10
33874,0,10
23161,0,94.75
4281,6.3,18
24621,0,94.75
42568,6.3,18
61493,23.76,39.6
56620,27.55,0
5572,0,36
42257,0,68
29336,0,10
38268,9.57,29
10337,0,10
29729,0,28
14871,0,10
30712,27.55,94.75
50277,0,10
30267,7.7,22
8859,0,69
48725,0,10
43902,27.55,89.1
47594,27.55,94.75
56151,17.82,29.7
61556,0,23
46422,0,16
4916,7.7,22
58959,5.25,21
49422,27.55,94.75
54005,8.75,35
63278,0,14
44845,0,73
57095,0,39
63119,27.55,79.2
50473,0,21
10095,0,11
2946,0,48
40199,9.1,26
16515,0,20
46514,14.75,59
59837,15.5,62
31464,0,94.75
22273,0,49
30291,7.38,29.5
32299,0,10
28260,0,52
52169,4.38,17.5
55204,17.82,29.7
12396,0,15
37613,23.76,39.6
2642,0,11
37793,0,20
27820,0,45
51990,0,10
23192,0,31
21203,27.55,59.4
55774,23.76,39.6
63009,0,26
49846,0,10
24848,0,10
13148,0,20
24080,0,29
57620,0,20
56908,0,35
45240,0,27
32070,0,21
16838,0,20
39124,0,25
55364,4,16
53718,0,53
6090,0,10
58422,0,20
9267,27.55,94.75
62792,5,20
55762,23.76,39.6
45675,0,20
34381,13.38,53.5
8280,12.4,31
58581,11.88,19.8
39074,0,34
27900,27.55,0
6351,0,36
9792,0,10
7356,0,20
38871,0,20
42111,0,10
48053,0,35
5761,1.01,3.6
4935,23.45,67
54831,0,26
45466,0,12
37226,0,10
50484,8.36,22
20979,27.55,79.2
34388,27.55,94.75
21003,0,20
1230,27.55,59.4
41182,0,19
47056,0,28
19925,0,20
45460,0,32
38359,0,44
15816,0,94.75
41174,0,23
30333,0,38
51599,12.4,31
10138,0,34
25118,6.3,18
17076,27.55,94.75
8469,0,37
43505,11.88,47.5
50278,0,12
1959,27.55,59.4
7983,0,20
25214,0,14
19959,0,94.75
27609,17.82,0
43923,0,94.75
9039,0,10
51856,6.75,27
21445,19.34,77.35
6165,16.8,42
58017,8,32
63288,0,10
53889,0,10
54608,0,10
52432,27.55,79.2
8791,0,20
24467,0,70
11422,7.7,22
32397,7.5,30
21867,0,13
50408,0,21
22729,23.76,39.6
28003,0,10
34400,27.55,49.5
9370,0,12
63245,17.82,29.7
23613,0,21
51882,17.82,29.7
37339,27.55,94.75
60937,0,94.75
58532,8.38,33.5
30366,0,20
5842,0,39
24498,0,11
13169,7.7,22
40475,0,10
12528,0,43
36319,0,56
28349,17.82,29.7
17500,12.54,33
28445,0,10
4311,0,27
44688,0,35
35103,23.76,39.6
54349,22.13,88.5
53140,15.5,62
39441,12.25,35
11075,0,51
32689,7.7,22
59542,6.75,27
37396,0,47
45694,7.7,22
5372,0,48
30152,13.63,54.5
14028,0,29
60762,3.38,13.5
55464,0,10
29621,4.25,17
55594,23.76,39.6
47108,7.7,22
5636,0,41
20911,15.6,39
16741,0,20
10395,11.88,19.8
35821,0,94.75
59381,27.55,94.75
42898,0,20
5727,0,10
2355,12.14,34.7
56419,0,20
32876,27.55,94.75
60071,23.76,0
53913,0,20
24311,0,77
59736,0,71
12845,0,10
44212,9.1,26
14574,14.7,42
49440,27.55,69.3
19470,7.7,22
45593,27.55,69.3
18444,0,64
11866,6,0
1261,0,94
53111,10.5,30
26043,6.3,18
10579,2.17,6.2
50252,0,20
51145,7.25,29
24923,2.42,8.63
62378,6.75,27
39471,7.38,29.5
49881,9.1,26
2554,17.82,29.7
60949,0,35
57215,0,79
15936,6.3,18
15807,0,44
57242,0,80
10101,0,13
39894,23.76,39.6
4235,0,80
4779,27.55,94.75
11009,0,40
18168,0,20
18299,7.7,22
33620,2.91,8.3
17908,0,21
60800,0,85
1798,0,20
16995,20,50
18645,0,20
